date_prediction,y_true,y_pred,signal_filtered,signal_executed,trade_return,cumulative_return
2024-01-22,2,0,0,0,-0.009015691162218719,1.1165270111418426
2024-01-23,1,0,0,1,0.0,1.1165270111418426
2024-01-24,2,0,0,1,0.0,1.1165270111418426
2024-01-25,1,0,0,0,-0.006295269793001066,1.1094981723755315
2024-01-26,0,0,0,1,0.0,1.1094981723755315
2024-01-29,1,0,0,1,0.0,1.1094981723755315
2024-01-30,1,0,0,0,-0.006830426778239359,1.1019198263485301
2024-01-31,2,0,0,1,0.0,1.1019198263485301
2024-02-01,2,0,0,1,0.0,1.1019198263485301
2024-02-02,1,0,0,0,-0.007350889930344286,1.093819734992978
2024-02-05,2,0,1,1,0.0,1.093819734992978
2024-02-06,2,0,0,1,0.0,1.093819734992978
2024-02-07,1,0,0,0,-0.005361253887263422,1.0879554896867814
2024-02-08,0,0,0,1,0.0,1.0879554896867814
2024-02-09,1,0,0,1,0.0,1.0879554896867814
2024-02-12,1,1,1,1,0.0,1.0879554896867814
2024-02-13,2,0,1,1,0.0,1.0879554896867814
2024-02-14,1,0,0,0,-0.0009898186455390787,1.0868786110575728
2024-02-15,0,2,2,1,0.0,1.0868786110575728
2024-02-16,2,2,2,1,0.0,1.0868786110575728
2024-02-20,2,2,2,2,0.022769534057636213,1.1116263306085645
2024-02-21,2,2,2,1,0.0,1.1116263306085645
2024-02-22,1,2,2,1,0.0,1.1116263306085645
2024-02-23,1,2,1,1,0.0,1.1116263306085645
2024-02-26,1,2,2,2,0.005274697162899859,1.1174898228608303
2024-02-27,2,2,2,1,0.0,1.1174898228608303
2024-02-28,2,2,1,1,0.0,1.1174898228608303
2024-02-29,1,2,2,2,-0.0034574536121460614,1.1136261536362437
2024-03-01,1,0,0,1,0.0,1.1136261536362437
2024-03-04,1,0,0,1,0.0,1.1136261536362437
2024-03-05,2,2,2,2,0.008868506380350107,1.1235023542850917
2024-03-06,1,2,1,1,0.0,1.1235023542850917
2024-03-07,1,0,1,1,0.0,1.1235023542850917
2024-03-08,2,0,0,0,-0.00812307490567568,1.114376060504531
2024-03-11,1,0,0,1,0.0,1.114376060504531
2024-03-12,0,2,2,1,0.0,1.114376060504531
2024-03-13,1,2,1,1,0.0,1.114376060504531
2024-03-14,1,0,0,0,-0.005442169518674448,1.1083114370757126
2024-03-15,2,2,1,1,0.0,1.1083114370757126
2024-03-18,2,2,2,1,0.0,1.1083114370757126
2024-03-19,2,2,2,2,0.010750276175163508,1.1202260911123687
2024-03-20,1,2,1,1,0.0,1.1202260911123687
2024-03-21,1,2,2,1,0.0,1.1202260911123687
2024-03-22,1,2,1,1,0.0,1.1202260911123687
2024-03-25,1,1,1,1,0.0,1.1202260911123687
2024-03-26,1,2,2,2,0.009756748002145458,1.1311558547887806
2024-03-27,0,2,2,1,0.0,1.1311558547887806
2024-03-28,0,2,2,1,0.0,1.1311558547887806
2024-04-01,0,1,1,1,0.0,1.1311558547887806
2024-04-02,1,2,1,1,0.0,1.1311558547887806
